Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
6290006f	jal	x0,100ea8	  x0=0x00000000
00b688b3	add	x17,x13,x11	 x13:0x00004dc0 x11:0x000007d0 x17=0x00005590
00030637	lui	x12,0x30	 x12=0x00030000
00d8b6b3	sltu	x13,x17,x13	 x17:0x00005590 x13:0x00004dc0 x13=0x00000000
01078833	add	x16,x15,x16	 x15:0x00000000 x16:0x00000000 x16=0x00000000
fff00513	addi	x10,x0,-1	  x0:0x00000000 x10=0xffffffff
00a62423	sw	x10,8(x12)	 x12:0x00030000 x10:0xffffffff PA:0x00030008 store:0xffffffff load:0x00004d9c
010687b3	add	x15,x13,x16	 x13:0x00000000 x16:0x00000000 x15=0x00000000
000305b7	lui	x11,0x30	 x11=0x00030000
00f5a623	sw	x15,12(x11)	 x11:0x00030000 x15:0x00000000 PA:0x0003000c store:0x00000000 load:0x00000000
01162423	sw	x17,8(x12)	 x12:0x00030000 x17:0x00005590 PA:0x00030008 store:0x00005590 load:0xffffffff
001026b7	lui	x13,0x102	 x13=0x00102000
ce86a703	lw	x14,-792(x13)	 x13:0x00102000 x14=0x00000000 PA:0x00101ce8 store:0x00000000
cec6a883	lw	x17,-788(x13)	 x13:0x00102000 x17=0x00000000 PA:0x00101cec store:0x00030000
01c12503	lw	x10,28(x2)	  x2:0x00137f80 x10=0x00101cd0 PA:0x00137f9c store:0x00000000
00170593	addi	x11,x14,1	 x14:0x00000000 x11=0x00000001
00e5b633	sltu	x12,x11,x14	 x11:0x00000001 x14:0x00000000 x12=0x00000000
01160833	add	x16,x12,x17	 x12:0x00000000 x17:0x00000000 x16=0x00000000
ceb6a423	sw	x11,-792(x13)	 x13:0x00102000 x11:0x00000001 PA:0x00101ce8 store:0x00000001 load:0x00101cd0
cf06a623	sw	x16,-788(x13)	 x13:0x00102000 x16:0x00000000 PA:0x00101cec store:0x00000000 load:0x00101cd0
01812583	lw	x11,24(x2)	  x2:0x00137f80 x11=0x00000000 PA:0x00137f98 store:0x00102000
01412603	lw	x12,20(x2)	  x2:0x00137f80 x12=0x00030000 PA:0x00137f94 store:0x00102000
01012683	lw	x13,16(x2)	  x2:0x00137f80 x13=0x000045cc PA:0x00137f90 store:0x00000000
00c12703	lw	x14,12(x2)	  x2:0x00137f80 x14=0x00000000 PA:0x00137f8c store:0x00030000
00812783	lw	x15,8(x2)	  x2:0x00137f80 x15=0x00102000 PA:0x00137f88 store:0x00000000
00412803	lw	x16,4(x2)	  x2:0x00137f80 x16=0x00000000 PA:0x00137f84 store:0x00000000
00012883	lw	x17,0(x2)	  x2:0x00137f80 x17=0x00030000 PA:0x00137f80 store:0x00000000
02010113	addi	x2,x2,32	  x2:0x00137f80  x2=0x00137fa0
30200073	mret	
fd9ff06f	jal	x0,10189c	  x0=0x00000000
c24ff0ef	jal	x1,100cc0	  x1=0x001018a0
001027b7	lui	x15,0x102	 x15=0x00102000
ce87a503	lw	x10,-792(x15)	 x15:0x00102000 x10=0x00000001 PA:0x00101ce8 store:0x00000000
cec7a583	lw	x11,-788(x15)	 x15:0x00102000 x11=0x00000000 PA:0x00101cec store:0x00030000
00008067	jalr	x0,0(x1)	  x1:0x001018a0  x0=0x00000000
00040913	addi	x18,x8,0	  x8:0x00000000 x18=0x00000000
00050413	addi	x8,x10,0	 x10:0x00000001  x8=0x00000001
00048b13	addi	x22,x9,0	  x9:0x00000000 x22=0x00000000
00157713	andi	x14,x10,1	 x10:0x00000001 x14=0x00000001
00058493	addi	x9,x11,0	 x11:0x00000000  x9=0x00000000
cd0c0513	addi	x10,x24,-816	 x24:0x00102000 x10=0x00101cd0
fd2416e3	bne	x8,x18,101884	  x8:0x00000001 x18:0x00000000
00071463	bne	x14,x0,10188c	 x14:0x00000001  x0:0x00000000
815fe0ef	jal	x1,1000a0	  x1=0x00101890
00054803	lbu	x16,0(x10)	 x10:0x00101cd0 x16=0x00000054 PA:0x00101cd0 store:0x00000000
06080663	beq	x16,x0,100110	 x16:0x00000054  x0:0x00000000
000207b7	lui	x15,0x20	 x15=0x00020000
0107a023	sw	x16,0(x15)	 x15:0x00020000 x16:0x00000054 PA:0x00020000 store:0x00000054 load:0x00000000
00154703	lbu	x14,1(x10)	 x10:0x00101cd0 x14=0x00000069 PA:0x00101cd1 store:0x00101890
04070e63	beq	x14,x0,100110	 x14:0x00000069  x0:0x00000000
00e7a023	sw	x14,0(x15)	 x15:0x00020000 x14:0x00000069 PA:0x00020000 store:0x00000069 load:0x00000000
00254283	lbu	x5,2(x10)	 x10:0x00101cd0  x5=0x00000063 PA:0x00101cd2 store:0x00137fa0
04028863	beq	x5,x0,100110	  x5:0x00000063  x0:0x00000000
0057a023	sw	x5,0(x15)	 x15:0x00020000  x5:0x00000063 PA:0x00020000 store:0x00000063 load:0x00000000
00354303	lbu	x6,3(x10)	 x10:0x00101cd0  x6=0x0000006b PA:0x00101cd3 store:0x00000000
04030263	beq	x6,x0,100110	  x6:0x0000006b  x0:0x00000000
0067a023	sw	x6,0(x15)	 x15:0x00020000  x6:0x0000006b PA:0x00020000 store:0x0000006b load:0x00000000
00454383	lbu	x7,4(x10)	 x10:0x00101cd0  x7=0x00000021 PA:0x00101cd4 store:0x00000000
02038c63	beq	x7,x0,100110	  x7:0x00000021  x0:0x00000000
0077a023	sw	x7,0(x15)	 x15:0x00020000  x7:0x00000021 PA:0x00020000 store:0x00000021 load:0x00000000
00554583	lbu	x11,5(x10)	 x10:0x00101cd0 x11=0x0000000a PA:0x00101cd5 store:0x00000063
02058663	beq	x11,x0,100110	 x11:0x0000000a  x0:0x00000000
00b7a023	sw	x11,0(x15)	 x15:0x00020000 x11:0x0000000a PA:0x00020000 store:0x0000000a load:0x00000000
00654603	lbu	x12,6(x10)	 x10:0x00101cd0 x12=0x00000000 PA:0x00101cd6 store:0x0000006b
02060063	beq	x12,x0,100110	 x12:0x00000000  x0:0x00000000
00000513	addi	x10,x0,0	  x0:0x00000000 x10=0x00000000
00008067	jalr	x0,0(x1)	  x1:0x00101890  x0=0x00000000
10500073	wfi	
6890006f	jal	x0,100ea4	  x0=0x00000000
e2dff06f	jal	x0,100cd0	  x0=0x00000000
fe010113	addi	x2,x2,-32	  x2:0x00137fa0  x2=0x00137f80
00f12423	sw	x15,8(x2)	  x2:0x00137f80 x15:0x00020000 PA:0x00137f88 store:0x00020000 load:0x00000a21
001027b7	lui	x15,0x102	 x15=0x00102000
00b12c23	sw	x11,24(x2)	  x2:0x00137f80 x11:0x0000000a PA:0x00137f98 store:0x0000000a load:0x00000a21
01012223	sw	x16,4(x2)	  x2:0x00137f80 x16:0x00000054 PA:0x00137f84 store:0x00000054 load:0x00000a21
ce07a583	lw	x11,-800(x15)	 x15:0x00102000 x11=0x000007d0 PA:0x00101ce0 store:0x00000000
ce47a803	lw	x16,-796(x15)	 x15:0x00102000 x16=0x00000000 PA:0x00101ce4 store:0x00000000
00e12623	sw	x14,12(x2)	  x2:0x00137f80 x14:0x00000069 PA:0x00137f8c store:0x00000069 load:0x00000000
00030737	lui	x14,0x30	 x14=0x00030000
00c12a23	sw	x12,20(x2)	  x2:0x00137f80 x12:0x00000000 PA:0x00137f94 store:0x00000000 load:0x00000000
01112023	sw	x17,0(x2)	  x2:0x00137f80 x17:0x00030000 PA:0x00137f80 store:0x00030000 load:0x00000000
00a12e23	sw	x10,28(x2)	  x2:0x00137f80 x10:0x00000000 PA:0x00137f9c store:0x00000000 load:0x00000000
00d12823	sw	x13,16(x2)	  x2:0x00137f80 x13:0x000045cc PA:0x00137f90 store:0x000045cc load:0x00000000
00030637	lui	x12,0x30	 x12=0x00030000
00470893	addi	x17,x14,4	 x14:0x00030000 x17=0x00030004
0008a783	lw	x15,0(x17)	 x17:0x00030004 x15=0x00000000 PA:0x00030004 store:0x00000000
00062683	lw	x13,0(x12)	 x12:0x00030000 x13=0x000055b4 PA:0x00030000 store:0x00000000
0008a503	lw	x10,0(x17)	 x17:0x00030004 x10=0x00000000 PA:0x00030004 store:0x00000000
06a78a63	beq	x15,x10,100d8c	 x15:0x00000000 x10:0x00000000
00b688b3	add	x17,x13,x11	 x13:0x000055b4 x11:0x000007d0 x17=0x00005d84
00030637	lui	x12,0x30	 x12=0x00030000
00d8b6b3	sltu	x13,x17,x13	 x17:0x00005d84 x13:0x000055b4 x13=0x00000000
01078833	add	x16,x15,x16	 x15:0x00000000 x16:0x00000000 x16=0x00000000
fff00513	addi	x10,x0,-1	  x0:0x00000000 x10=0xffffffff
00a62423	sw	x10,8(x12)	 x12:0x00030000 x10:0xffffffff PA:0x00030008 store:0xffffffff load:0x00005590
010687b3	add	x15,x13,x16	 x13:0x00000000 x16:0x00000000 x15=0x00000000
000305b7	lui	x11,0x30	 x11=0x00030000
00f5a623	sw	x15,12(x11)	 x11:0x00030000 x15:0x00000000 PA:0x0003000c store:0x00000000 load:0x00000000
01162423	sw	x17,8(x12)	 x12:0x00030000 x17:0x00005d84 PA:0x00030008 store:0x00005d84 load:0xffffffff
001026b7	lui	x13,0x102	 x13=0x00102000
ce86a703	lw	x14,-792(x13)	 x13:0x00102000 x14=0x00000001 PA:0x00101ce8 store:0x00000001
cec6a883	lw	x17,-788(x13)	 x13:0x00102000 x17=0x00000000 PA:0x00101cec store:0x00030000
01c12503	lw	x10,28(x2)	  x2:0x00137f80 x10=0x00000000 PA:0x00137f9c store:0x00000000
00170593	addi	x11,x14,1	 x14:0x00000001 x11=0x00000002
00e5b633	sltu	x12,x11,x14	 x11:0x00000002 x14:0x00000001 x12=0x00000000
01160833	add	x16,x12,x17	 x12:0x00000000 x17:0x00000000 x16=0x00000000
ceb6a423	sw	x11,-792(x13)	 x13:0x00102000 x11:0x00000002 PA:0x00101ce8 store:0x00000002 load:0x00000000
cf06a623	sw	x16,-788(x13)	 x13:0x00102000 x16:0x00000000 PA:0x00101cec store:0x00000000 load:0x00000000
01812583	lw	x11,24(x2)	  x2:0x00137f80 x11=0x0000000a PA:0x00137f98 store:0x00102000
01412603	lw	x12,20(x2)	  x2:0x00137f80 x12=0x00000000 PA:0x00137f94 store:0x00102000
01012683	lw	x13,16(x2)	  x2:0x00137f80 x13=0x000045cc PA:0x00137f90 store:0x00000000
00c12703	lw	x14,12(x2)	  x2:0x00137f80 x14=0x00000069 PA:0x00137f8c store:0x00000000
00812783	lw	x15,8(x2)	  x2:0x00137f80 x15=0x00020000 PA:0x00137f88 store:0x00000001
00412803	lw	x16,4(x2)	  x2:0x00137f80 x16=0x00000054 PA:0x00137f84 store:0x00000000
00012883	lw	x17,0(x2)	  x2:0x00137f80 x17=0x00030000 PA:0x00137f80 store:0x00000000
02010113	addi	x2,x2,32	  x2:0x00137f80  x2=0x00137fa0
30200073	mret	
02049a63	bne	x9,x0,1018c8	  x9:0x00000000  x0:0x00000000
028de863	bltu	x27,x8,1018c8	 x27:0x00000004  x8:0x00000001
c24ff0ef	jal	x1,100cc0	  x1=0x001018a0
001027b7	lui	x15,0x102	 x15=0x00102000
ce87a503	lw	x10,-792(x15)	 x15:0x00102000 x10=0x00000002 PA:0x00101ce8 store:0x00000001
cec7a583	lw	x11,-788(x15)	 x15:0x00102000 x11=0x00000000 PA:0x00101cec store:0x00000000
00008067	jalr	x0,0(x1)	  x1:0x001018a0  x0=0x00000000
00040913	addi	x18,x8,0	  x8:0x00000001 x18=0x00000001
00050413	addi	x8,x10,0	 x10:0x00000002  x8=0x00000002
00048b13	addi	x22,x9,0	  x9:0x00000000 x22=0x00000000
00157713	andi	x14,x10,1	 x10:0x00000002 x14=0x00000000
00058493	addi	x9,x11,0	 x11:0x00000000  x9=0x00000000
cd0c0513	addi	x10,x24,-816	 x24:0x00102000 x10=0x00101cd0
fd2416e3	bne	x8,x18,101884	  x8:0x00000002 x18:0x00000001
00071463	bne	x14,x0,10188c	 x14:0x00000000  x0:0x00000000
cd8d0513	addi	x10,x26,-808	 x26:0x00102000 x10=0x00101cd8
815fe0ef	jal	x1,1000a0	  x1=0x00101890
00054803	lbu	x16,0(x10)	 x10:0x00101cd8 x16=0x00000054 PA:0x00101cd8 store:0x00000000
06080663	beq	x16,x0,100110	 x16:0x00000054  x0:0x00000000
000207b7	lui	x15,0x20	 x15=0x00020000
0107a023	sw	x16,0(x15)	 x15:0x00020000 x16:0x00000054 PA:0x00020000 store:0x00000054 load:0x00000000
00154703	lbu	x14,1(x10)	 x10:0x00101cd8 x14=0x0000006f PA:0x00101cd9 store:0x00101890
04070e63	beq	x14,x0,100110	 x14:0x0000006f  x0:0x00000000
00e7a023	sw	x14,0(x15)	 x15:0x00020000 x14:0x0000006f PA:0x00020000 store:0x0000006f load:0x00000000
00254283	lbu	x5,2(x10)	 x10:0x00101cd8  x5=0x00000063 PA:0x00101cda store:0x00137fa0
04028863	beq	x5,x0,100110	  x5:0x00000063  x0:0x00000000
0057a023	sw	x5,0(x15)	 x15:0x00020000  x5:0x00000063 PA:0x00020000 store:0x00000063 load:0x00000000
00354303	lbu	x6,3(x10)	 x10:0x00101cd8  x6=0x0000006b PA:0x00101cdb store:0x00000000
04030263	beq	x6,x0,100110	  x6:0x0000006b  x0:0x00000000
0067a023	sw	x6,0(x15)	 x15:0x00020000  x6:0x0000006b PA:0x00020000 store:0x0000006b load:0x00000000
00454383	lbu	x7,4(x10)	 x10:0x00101cd8  x7=0x00000021 PA:0x00101cdc store:0x00000000
02038c63	beq	x7,x0,100110	  x7:0x00000021  x0:0x00000000
0077a023	sw	x7,0(x15)	 x15:0x00020000  x7:0x00000021 PA:0x00020000 store:0x00000021 load:0x00000000
00554583	lbu	x11,5(x10)	 x10:0x00101cd8 x11=0x0000000a PA:0x00101cdd store:0x00000063
02058663	beq	x11,x0,100110	 x11:0x0000000a  x0:0x00000000
00b7a023	sw	x11,0(x15)	 x15:0x00020000 x11:0x0000000a PA:0x00020000 store:0x0000000a load:0x00000000
00654603	lbu	x12,6(x10)	 x10:0x00101cd8 x12=0x00000000 PA:0x00101cde store:0x0000006b
02060063	beq	x12,x0,100110	 x12:0x00000000  x0:0x00000000
00000513	addi	x10,x0,0	  x0:0x00000000 x10=0x00000000
00008067	jalr	x0,0(x1)	  x1:0x00101890  x0=0x00000000
10500073	wfi	
6890006f	jal	x0,100ea4	  x0=0x00000000
e2dff06f	jal	x0,100cd0	  x0=0x00000000
fe010113	addi	x2,x2,-32	  x2:0x00137fa0  x2=0x00137f80
00f12423	sw	x15,8(x2)	  x2:0x00137f80 x15:0x00020000 PA:0x00137f88 store:0x00020000 load:0x00000a21
001027b7	lui	x15,0x102	 x15=0x00102000
00b12c23	sw	x11,24(x2)	  x2:0x00137f80 x11:0x0000000a PA:0x00137f98 store:0x0000000a load:0x00000a21
01012223	sw	x16,4(x2)	  x2:0x00137f80 x16:0x00000054 PA:0x00137f84 store:0x00000054 load:0x00000a21
ce07a583	lw	x11,-800(x15)	 x15:0x00102000 x11=0x000007d0 PA:0x00101ce0 store:0x00000000
ce47a803	lw	x16,-796(x15)	 x15:0x00102000 x16=0x00000000 PA:0x00101ce4 store:0x00000000
00e12623	sw	x14,12(x2)	  x2:0x00137f80 x14:0x0000006f PA:0x00137f8c store:0x0000006f load:0x00000000
00030737	lui	x14,0x30	 x14=0x00030000
00c12a23	sw	x12,20(x2)	  x2:0x00137f80 x12:0x00000000 PA:0x00137f94 store:0x00000000 load:0x00000000
01112023	sw	x17,0(x2)	  x2:0x00137f80 x17:0x00030000 PA:0x00137f80 store:0x00030000 load:0x00000000
00a12e23	sw	x10,28(x2)	  x2:0x00137f80 x10:0x00000000 PA:0x00137f9c store:0x00000000 load:0x00000000
00d12823	sw	x13,16(x2)	  x2:0x00137f80 x13:0x000045cc PA:0x00137f90 store:0x000045cc load:0x00000000
00030637	lui	x12,0x30	 x12=0x00030000
00470893	addi	x17,x14,4	 x14:0x00030000 x17=0x00030004
0008a783	lw	x15,0(x17)	 x17:0x00030004 x15=0x00000000 PA:0x00030004 store:0x00000000
00062683	lw	x13,0(x12)	 x12:0x00030000 x13=0x00005da8 PA:0x00030000 store:0x00000000
0008a503	lw	x10,0(x17)	 x17:0x00030004 x10=0x00000000 PA:0x00030004 store:0x00000000
06a78a63	beq	x15,x10,100d8c	 x15:0x00000000 x10:0x00000000
00b688b3	add	x17,x13,x11	 x13:0x00005da8 x11:0x000007d0 x17=0x00006578
00030637	lui	x12,0x30	 x12=0x00030000
00d8b6b3	sltu	x13,x17,x13	 x17:0x00006578 x13:0x00005da8 x13=0x00000000
01078833	add	x16,x15,x16	 x15:0x00000000 x16:0x00000000 x16=0x00000000
fff00513	addi	x10,x0,-1	  x0:0x00000000 x10=0xffffffff
00a62423	sw	x10,8(x12)	 x12:0x00030000 x10:0xffffffff PA:0x00030008 store:0xffffffff load:0x00005d84
010687b3	add	x15,x13,x16	 x13:0x00000000 x16:0x00000000 x15=0x00000000
000305b7	lui	x11,0x30	 x11=0x00030000
00f5a623	sw	x15,12(x11)	 x11:0x00030000 x15:0x00000000 PA:0x0003000c store:0x00000000 load:0x00000000
01162423	sw	x17,8(x12)	 x12:0x00030000 x17:0x00006578 PA:0x00030008 store:0x00006578 load:0xffffffff
001026b7	lui	x13,0x102	 x13=0x00102000
ce86a703	lw	x14,-792(x13)	 x13:0x00102000 x14=0x00000002 PA:0x00101ce8 store:0x00000002
cec6a883	lw	x17,-788(x13)	 x13:0x00102000 x17=0x00000000 PA:0x00101cec store:0x00030000
01c12503	lw	x10,28(x2)	  x2:0x00137f80 x10=0x00000000 PA:0x00137f9c store:0x00000000
00170593	addi	x11,x14,1	 x14:0x00000002 x11=0x00000003
00e5b633	sltu	x12,x11,x14	 x11:0x00000003 x14:0x00000002 x12=0x00000000
01160833	add	x16,x12,x17	 x12:0x00000000 x17:0x00000000 x16=0x00000000
ceb6a423	sw	x11,-792(x13)	 x13:0x00102000 x11:0x00000003 PA:0x00101ce8 store:0x00000003 load:0x00000000
cf06a623	sw	x16,-788(x13)	 x13:0x00102000 x16:0x00000000 PA:0x00101cec store:0x00000000 load:0x00000000
01812583	lw	x11,24(x2)	  x2:0x00137f80 x11=0x0000000a PA:0x00137f98 store:0x00102000
01412603	lw	x12,20(x2)	  x2:0x00137f80 x12=0x00000000 PA:0x00137f94 store:0x00102000
01012683	lw	x13,16(x2)	  x2:0x00137f80 x13=0x000045cc PA:0x00137f90 store:0x00000000
00c12703	lw	x14,12(x2)	  x2:0x00137f80 x14=0x0000006f PA:0x00137f8c store:0x00000000
00812783	lw	x15,8(x2)	  x2:0x00137f80 x15=0x00020000 PA:0x00137f88 store:0x00000002
00412803	lw	x16,4(x2)	  x2:0x00137f80 x16=0x00000054 PA:0x00137f84 store:0x00000000
00012883	lw	x17,0(x2)	  x2:0x00137f80 x17=0x00030000 PA:0x00137f80 store:0x00000000
02010113	addi	x2,x2,32	  x2:0x00137f80  x2=0x00137fa0
30200073	mret	
02049a63	bne	x9,x0,1018c8	  x9:0x00000000  x0:0x00000000
028de863	bltu	x27,x8,1018c8	 x27:0x00000004  x8:0x00000002
c24ff0ef	jal	x1,100cc0	  x1=0x001018a0
001027b7	lui	x15,0x102	 x15=0x00102000
ce87a503	lw	x10,-792(x15)	 x15:0x00102000 x10=0x00000003 PA:0x00101ce8 store:0x00000002
cec7a583	lw	x11,-788(x15)	 x15:0x00102000 x11=0x00000000 PA:0x00101cec store:0x00000000
00008067	jalr	x0,0(x1)	  x1:0x001018a0  x0=0x00000000
00040913	addi	x18,x8,0	  x8:0x00000002 x18=0x00000002
00050413	addi	x8,x10,0	 x10:0x00000003  x8=0x00000003
00048b13	addi	x22,x9,0	  x9:0x00000000 x22=0x00000000
00157713	andi	x14,x10,1	 x10:0x00000003 x14=0x00000001
00058493	addi	x9,x11,0	 x11:0x00000000  x9=0x00000000
cd0c0513	addi	x10,x24,-816	 x24:0x00102000 x10=0x00101cd0
fd2416e3	bne	x8,x18,101884	  x8:0x00000003 x18:0x00000002
00071463	bne	x14,x0,10188c	 x14:0x00000001  x0:0x00000000
815fe0ef	jal	x1,1000a0	  x1=0x00101890
00054803	lbu	x16,0(x10)	 x10:0x00101cd0 x16=0x00000054 PA:0x00101cd0 store:0x00000000
06080663	beq	x16,x0,100110	 x16:0x00000054  x0:0x00000000
000207b7	lui	x15,0x20	 x15=0x00020000
0107a023	sw	x16,0(x15)	 x15:0x00020000 x16:0x00000054 PA:0x00020000 store:0x00000054 load:0x00000000
00154703	lbu	x14,1(x10)	 x10:0x00101cd0 x14=0x00000069 PA:0x00101cd1 store:0x00101890
04070e63	beq	x14,x0,100110	 x14:0x00000069  x0:0x00000000
00e7a023	sw	x14,0(x15)	 x15:0x00020000 x14:0x00000069 PA:0x00020000 store:0x00000069 load:0x00000000
00254283	lbu	x5,2(x10)	 x10:0x00101cd0  x5=0x00000063 PA:0x00101cd2 store:0x00137fa0
04028863	beq	x5,x0,100110	  x5:0x00000063  x0:0x00000000
0057a023	sw	x5,0(x15)	 x15:0x00020000  x5:0x00000063 PA:0x00020000 store:0x00000063 load:0x00000000
00354303	lbu	x6,3(x10)	 x10:0x00101cd0  x6=0x0000006b PA:0x00101cd3 store:0x00000000
04030263	beq	x6,x0,100110	  x6:0x0000006b  x0:0x00000000
0067a023	sw	x6,0(x15)	 x15:0x00020000  x6:0x0000006b PA:0x00020000 store:0x0000006b load:0x00000000
00454383	lbu	x7,4(x10)	 x10:0x00101cd0  x7=0x00000021 PA:0x00101cd4 store:0x00000000
02038c63	beq	x7,x0,100110	  x7:0x00000021  x0:0x00000000
0077a023	sw	x7,0(x15)	 x15:0x00020000  x7:0x00000021 PA:0x00020000 store:0x00000021 load:0x00000000
00554583	lbu	x11,5(x10)	 x10:0x00101cd0 x11=0x0000000a PA:0x00101cd5 store:0x00000063
02058663	beq	x11,x0,100110	 x11:0x0000000a  x0:0x00000000
00b7a023	sw	x11,0(x15)	 x15:0x00020000 x11:0x0000000a PA:0x00020000 store:0x0000000a load:0x00000000
00654603	lbu	x12,6(x10)	 x10:0x00101cd0 x12=0x00000000 PA:0x00101cd6 store:0x0000006b
02060063	beq	x12,x0,100110	 x12:0x00000000  x0:0x00000000
00000513	addi	x10,x0,0	  x0:0x00000000 x10=0x00000000
00008067	jalr	x0,0(x1)	  x1:0x00101890  x0=0x00000000
10500073	wfi	
6890006f	jal	x0,100ea4	  x0=0x00000000
e2dff06f	jal	x0,100cd0	  x0=0x00000000
fe010113	addi	x2,x2,-32	  x2:0x00137fa0  x2=0x00137f80
00f12423	sw	x15,8(x2)	  x2:0x00137f80 x15:0x00020000 PA:0x00137f88 store:0x00020000 load:0x00000a21
001027b7	lui	x15,0x102	 x15=0x00102000
00b12c23	sw	x11,24(x2)	  x2:0x00137f80 x11:0x0000000a PA:0x00137f98 store:0x0000000a load:0x00000a21
01012223	sw	x16,4(x2)	  x2:0x00137f80 x16:0x00000054 PA:0x00137f84 store:0x00000054 load:0x00000a21
ce07a583	lw	x11,-800(x15)	 x15:0x00102000 x11=0x000007d0 PA:0x00101ce0 store:0x00000000
ce47a803	lw	x16,-796(x15)	 x15:0x00102000 x16=0x00000000 PA:0x00101ce4 store:0x00000000
00e12623	sw	x14,12(x2)	  x2:0x00137f80 x14:0x00000069 PA:0x00137f8c store:0x00000069 load:0x00000000
00030737	lui	x14,0x30	 x14=0x00030000
00c12a23	sw	x12,20(x2)	  x2:0x00137f80 x12:0x00000000 PA:0x00137f94 store:0x00000000 load:0x00000000
01112023	sw	x17,0(x2)	  x2:0x00137f80 x17:0x00030000 PA:0x00137f80 store:0x00030000 load:0x00000000
00a12e23	sw	x10,28(x2)	  x2:0x00137f80 x10:0x00000000 PA:0x00137f9c store:0x00000000 load:0x00000000
00d12823	sw	x13,16(x2)	  x2:0x00137f80 x13:0x000045cc PA:0x00137f90 store:0x000045cc load:0x00000000
00030637	lui	x12,0x30	 x12=0x00030000
00470893	addi	x17,x14,4	 x14:0x00030000 x17=0x00030004
0008a783	lw	x15,0(x17)	 x17:0x00030004 x15=0x00000000 PA:0x00030004 store:0x00000000
00062683	lw	x13,0(x12)	 x12:0x00030000 x13=0x0000659c PA:0x00030000 store:0x00000000
0008a503	lw	x10,0(x17)	 x17:0x00030004 x10=0x00000000 PA:0x00030004 store:0x00000000
06a78a63	beq	x15,x10,100d8c	 x15:0x00000000 x10:0x00000000
00b688b3	add	x17,x13,x11	 x13:0x0000659c x11:0x000007d0 x17=0x00006d6c
00030637	lui	x12,0x30	 x12=0x00030000
00d8b6b3	sltu	x13,x17,x13	 x17:0x00006d6c x13:0x0000659c x13=0x00000000
01078833	add	x16,x15,x16	 x15:0x00000000 x16:0x00000000 x16=0x00000000
fff00513	addi	x10,x0,-1	  x0:0x00000000 x10=0xffffffff
00a62423	sw	x10,8(x12)	 x12:0x00030000 x10:0xffffffff PA:0x00030008 store:0xffffffff load:0x00006578
010687b3	add	x15,x13,x16	 x13:0x00000000 x16:0x00000000 x15=0x00000000
000305b7	lui	x11,0x30	 x11=0x00030000
00f5a623	sw	x15,12(x11)	 x11:0x00030000 x15:0x00000000 PA:0x0003000c store:0x00000000 load:0x00000000
01162423	sw	x17,8(x12)	 x12:0x00030000 x17:0x00006d6c PA:0x00030008 store:0x00006d6c load:0xffffffff
001026b7	lui	x13,0x102	 x13=0x00102000
ce86a703	lw	x14,-792(x13)	 x13:0x00102000 x14=0x00000003 PA:0x00101ce8 store:0x00000003
cec6a883	lw	x17,-788(x13)	 x13:0x00102000 x17=0x00000000 PA:0x00101cec store:0x00030000
01c12503	lw	x10,28(x2)	  x2:0x00137f80 x10=0x00000000 PA:0x00137f9c store:0x00000000
00170593	addi	x11,x14,1	 x14:0x00000003 x11=0x00000004
00e5b633	sltu	x12,x11,x14	 x11:0x00000004 x14:0x00000003 x12=0x00000000
01160833	add	x16,x12,x17	 x12:0x00000000 x17:0x00000000 x16=0x00000000
ceb6a423	sw	x11,-792(x13)	 x13:0x00102000 x11:0x00000004 PA:0x00101ce8 store:0x00000004 load:0x00000000
cf06a623	sw	x16,-788(x13)	 x13:0x00102000 x16:0x00000000 PA:0x00101cec store:0x00000000 load:0x00000000
01812583	lw	x11,24(x2)	  x2:0x00137f80 x11=0x0000000a PA:0x00137f98 store:0x00102000
01412603	lw	x12,20(x2)	  x2:0x00137f80 x12=0x00000000 PA:0x00137f94 store:0x00102000
01012683	lw	x13,16(x2)	  x2:0x00137f80 x13=0x000045cc PA:0x00137f90 store:0x00000000
00c12703	lw	x14,12(x2)	  x2:0x00137f80 x14=0x00000069 PA:0x00137f8c store:0x00000000
00812783	lw	x15,8(x2)	  x2:0x00137f80 x15=0x00020000 PA:0x00137f88 store:0x00000003
00412803	lw	x16,4(x2)	  x2:0x00137f80 x16=0x00000054 PA:0x00137f84 store:0x00000000
00012883	lw	x17,0(x2)	  x2:0x00137f80 x17=0x00030000 PA:0x00137f80 store:0x00000000
02010113	addi	x2,x2,32	  x2:0x00137f80  x2=0x00137fa0
30200073	mret	
02049a63	bne	x9,x0,1018c8	  x9:0x00000000  x0:0x00000000
028de863	bltu	x27,x8,1018c8	 x27:0x00000004  x8:0x00000003
c24ff0ef	jal	x1,100cc0	  x1=0x001018a0
001027b7	lui	x15,0x102	 x15=0x00102000
ce87a503	lw	x10,-792(x15)	 x15:0x00102000 x10=0x00000004 PA:0x00101ce8 store:0x00000003
cec7a583	lw	x11,-788(x15)	 x15:0x00102000 x11=0x00000000 PA:0x00101cec store:0x00000000
00008067	jalr	x0,0(x1)	  x1:0x001018a0  x0=0x00000000
00040913	addi	x18,x8,0	  x8:0x00000003 x18=0x00000003
00050413	addi	x8,x10,0	 x10:0x00000004  x8=0x00000004
00048b13	addi	x22,x9,0	  x9:0x00000000 x22=0x00000000
00157713	andi	x14,x10,1	 x10:0x00000004 x14=0x00000000
