Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           4050	      2021	001010a8	00278d13	addi	x26,x15,2	 x15:0x00000041 x26=0x00000043
           4052	      2022	001010ac	d00d7dd3	fcvt.s.w	f27,x26	 x26:0x00000043 f27=0x42860000
           4054	      2023	001010b0	c97b7e43	fmadd.s	f28,f22,f23,f25	 f22:0x42840000 f23:0x3f7d1f60 f25:0x42840000 f28=0x43034217
           4056	      2024	001010b4	a184aa23	sw	x24,-1516(x9)	  x9:0x00102000 x24:0x4426180d PA:0x00101a14 store:0x4426180d load:0x430144f7
           4058	      2025	001010b8	a144ae83	lw	x29,-1516(x9)	  x9:0x00102000 x29=0x4426180d PA:0x00101a14 store:0x00102000
           4062	      2027	001010bc	a1042f03	lw	x30,-1520(x8)	  x8:0x00102000 x30=0x3f7d1f60 PA:0x00101a10 store:0x00000042
           4066	      2029	001010c0	a1042f83	lw	x31,-1520(x8)	  x8:0x00102000 x31=0x3f7d1f60 PA:0x00101a10 store:0x00000042
           4070	      2031	001010c4	a1c92623	sw	x28,-1524(x18)	 x18:0x00102000 x28:0x43034217 PA:0x00101a0c store:0x43034217 load:0x3f7d1f60
           4080	      2036	001010c8	a0c92683	lw	x13,-1524(x18)	 x18:0x00102000 x13=0x43034217 PA:0x00101a0c store:0x4425d8c5
           4082	      2037	001010cc	01eef553	fadd.s	f10,f29,f30	 f29:0x4426180d f30:0x3f7d1f60 f10=0x44265755
           4086	      2039	001010d0	00378713	addi	x14,x15,3	 x15:0x00000041 x14=0x00000044
           4088	      2040	001010d4	69fdf343	fmadd.s	f6,f27,f31,f13	 f27:0x42860000 f31:0x3f7d1f60 f13:0x42860000  f6=0x43053f36
           4090	      2041	001010d8	d00770d3	fcvt.s.w	f1,x14	 x14:0x00000044  f1=0x42880000
           4092	      2042	001010dc	00478393	addi	x7,x15,4	 x15:0x00000041  x7=0x00000045
           4094	      2043	001010e0	a0a4aa23	sw	x10,-1516(x9)	  x9:0x00102000 x10:0x44265755 PA:0x00101a14 store:0x44265755 load:0x43034217
           4096	      2044	001010e4	a144a583	lw	x11,-1516(x9)	  x9:0x00102000 x11=0x44265755 PA:0x00101a14 store:0x00102000
           4100	      2046	001010e8	a0692623	sw	x6,-1524(x18)	 x18:0x00102000  x6:0x43053f36 PA:0x00101a0c store:0x43053f36 load:0x44265755
           4104	      2048	001010ec	a1042603	lw	x12,-1520(x8)	  x8:0x00102000 x12=0x3f7d1f60 PA:0x00101a10 store:0x00000042
           4108	      2050	001010f0	a1042803	lw	x16,-1520(x8)	  x8:0x00102000 x16=0x3f7d1f60 PA:0x00101a10 store:0x00000042
           4118	      2055	001010f4	a0c92883	lw	x17,-1524(x18)	 x18:0x00102000 x17=0x43053f36 PA:0x00101a0c store:0x3f7d1f60
           4120	      2056	001010f8	00c5fad3	fadd.s	f21,f11,f12	 f11:0x44265755 f12:0x3f7d1f60 f21=0x4426969d
           4122	      2057	001010fc	d003fb53	fcvt.s.w	f22,x7	  x7:0x00000045 f22=0x428a0000
           4124	      2058	00101100	8900fbc3	fmadd.s	f23,f1,f16,f17	  f1:0x42880000 f16:0x3f7d1f60 f17:0x42880000 f23=0x43073c56
           4128	      2060	00101104	00578c13	addi	x24,x15,5	 x15:0x00000041 x24=0x00000046
           4130	      2061	00101108	d00c7cd3	fcvt.s.w	f25,x24	 x24:0x00000046 f25=0x428c0000
           4132	      2062	0010110c	a154aa23	sw	x21,-1516(x9)	  x9:0x00102000 x21:0x4426969d PA:0x00101a14 store:0x4426969d load:0x43053f36
           4134	      2063	00101110	a144ad03	lw	x26,-1516(x9)	  x9:0x00102000 x26=0x4426969d PA:0x00101a14 store:0x00102000
           4138	      2065	00101114	a1792623	sw	x23,-1524(x18)	 x18:0x00102000 x23:0x43073c56 PA:0x00101a0c store:0x43073c56 load:0x4426969d
           4142	      2067	00101118	a1042d83	lw	x27,-1520(x8)	  x8:0x00102000 x27=0x3f7d1f60 PA:0x00101a10 store:0x3f7d1f60
           4146	      2069	0010111c	a1042e03	lw	x28,-1520(x8)	  x8:0x00102000 x28=0x3f7d1f60 PA:0x00101a10 store:0x3f7d1f60
           4156	      2074	00101120	a0c92e83	lw	x29,-1524(x18)	 x18:0x00102000 x29=0x43073c56 PA:0x00101a0c store:0x3f7d1f60
           4158	      2075	00101124	01bd7f53	fadd.s	f30,f26,f27	 f26:0x4426969d f27:0x3f7d1f60 f30=0x4426d5e5
           4162	      2077	00101128	00678f93	addi	x31,x15,6	 x15:0x00000041 x31=0x00000047
           4164	      2078	0010112c	e9cb76c3	fmadd.s	f13,f22,f28,f29	 f22:0x428a0000 f28:0x3f7d1f60 f29:0x428a0000 f13=0x43093975
           4166	      2079	00101130	d00ff753	fcvt.s.w	f14,x31	 x31:0x00000047 f14=0x428e0000
           4168	      2080	00101134	00778793	addi	x15,x15,7	 x15:0x00000041 x15=0x00000048
           4170	      2081	00101138	a1e4aa23	sw	x30,-1516(x9)	  x9:0x00102000 x30:0x4426d5e5 PA:0x00101a14 store:0x4426d5e5 load:0x43073c56
           4172	      2082	0010113c	a144a503	lw	x10,-1516(x9)	  x9:0x00102000 x10=0x4426d5e5 PA:0x00101a14 store:0x00102000
           4176	      2084	00101140	a0d92623	sw	x13,-1524(x18)	 x18:0x00102000 x13:0x43093975 PA:0x00101a0c store:0x43093975 load:0x4426d5e5
           4180	      2086	00101144	a1042303	lw	x6,-1520(x8)	  x8:0x00102000  x6=0x3f7d1f60 PA:0x00101a10 store:0x3f7d1f60
           4184	      2088	00101148	a1042083	lw	x1,-1520(x8)	  x8:0x00102000  x1=0x3f7d1f60 PA:0x00101a10 store:0x3f7d1f60
           4194	      2093	0010114c	a0c92383	lw	x7,-1524(x18)	 x18:0x00102000  x7=0x43093975 PA:0x00101a0c store:0x3f7d1f60
           4196	      2094	00101150	006575d3	fadd.s	f11,f10,f6	 f10:0x4426d5e5  f6:0x3f7d1f60 f11=0x4427152d
           4198	      2095	00101154	381cf643	fmadd.s	f12,f25,f1,f7	 f25:0x428c0000  f1:0x3f7d1f60  f7:0x428c0000 f12=0x430b3694
           4200	      2096	00101158	a0b4aa23	sw	x11,-1516(x9)	  x9:0x00102000 x11:0x4427152d PA:0x00101a14 store:0x4427152d load:0x43093975
           4202	      2097	0010115c	a0c92623	sw	x12,-1524(x18)	 x18:0x00102000 x12:0x430b3694 PA:0x00101a0c store:0x430b3694 load:0x43093975
           4206	      2099	00101160	a144a883	lw	x17,-1516(x9)	  x9:0x00102000 x17=0x4427152d PA:0x00101a14 store:0x00102000
           4210	      2101	00101164	a1042803	lw	x16,-1520(x8)	  x8:0x00102000 x16=0x3f7d1f60 PA:0x00101a10 store:0x3f7d1f60
           4214	      2103	00101168	a1042a83	lw	x21,-1520(x8)	  x8:0x00102000 x21=0x3f7d1f60 PA:0x00101a10 store:0x3f7d1f60
           4224	      2108	0010116c	a0c92b03	lw	x22,-1524(x18)	 x18:0x00102000 x22=0x430b3694 PA:0x00101a0c store:0x430b3694
           4226	      2109	00101170	0108fbd3	fadd.s	f23,f17,f16	 f17:0x4427152d f16:0x3f7d1f60 f23=0x44275475
           4228	      2110	00101174	b1577c43	fmadd.s	f24,f14,f21,f22	 f14:0x428e0000 f21:0x3f7d1f60 f22:0x428e0000 f24=0x430d33b4
           4230	      2111	00101178	a174aa23	sw	x23,-1516(x9)	  x9:0x00102000 x23:0x44275475 PA:0x00101a14 store:0x44275475 load:0x430b3694
           4232	      2112	0010117c	a144ac83	lw	x25,-1516(x9)	  x9:0x00102000 x25=0x44275475 PA:0x00101a14 store:0x00102000
           4236	      2114	00101180	a1042d03	lw	x26,-1520(x8)	  x8:0x00102000 x26=0x3f7d1f60 PA:0x00101a10 store:0x3f7d1f60
           4246	      2119	00101184	a1892623	sw	x24,-1524(x18)	 x18:0x00102000 x24:0x430d33b4 PA:0x00101a0c store:0x430d33b4 load:0x3f7d1f60
           4248	      2120	00101188	01acfdd3	fadd.s	f27,f25,f26	 f25:0x44275475 f26:0x3f7d1f60 f27=0x442793bd
           4250	      2121	0010118c	a1b4aa23	sw	x27,-1516(x9)	  x9:0x00102000 x27:0x442793bd PA:0x00101a14 store:0x442793bd load:0x3f7d1f60
           4252	      2122	00101190	ee5794e3	bne	x15,x5,101078	 x15:0x00000048  x5:0x00000064
           4264	      2128	00101078	a1042083	lw	x1,-1520(x8)	  x8:0x00102000  x1=0x3f7d1f60 PA:0x00101a10 store:0x3f7d1f60
           4266	      2129	0010107c	d007f3d3	fcvt.s.w	f7,x15	 x15:0x00000048  f7=0x42900000
           4268	      2130	00101080	a0c92583	lw	x11,-1524(x18)	 x18:0x00102000 x11=0x430d33b4 PA:0x00101a0c store:0x430b3694
           4270	      2131	00101084	00178813	addi	x16,x15,1	 x15:0x00000048 x16=0x00000049
           4278	      2135	00101088	a144a603	lw	x12,-1516(x9)	  x9:0x00102000 x12=0x442793bd PA:0x00101a14 store:0x00102000
           4280	      2136	0010108c	5813f8c3	fmadd.s	f17,f7,f1,f11	  f7:0x42900000  f1:0x3f7d1f60 f11:0x42900000 f17=0x430f30d3
           4286	      2139	00101090	a1042a83	lw	x21,-1520(x8)	  x8:0x00102000 x21=0x3f7d1f60 PA:0x00101a10 store:0x00000049
           4288	      2140	00101094	d0087b53	fcvt.s.w	f22,x16	 x16:0x00000049 f22=0x42920000
           4294	      2143	00101098	a1042b83	lw	x23,-1520(x8)	  x8:0x00102000 x23=0x3f7d1f60 PA:0x00101a10 store:0x00000049
           4296	      2144	0010109c	01567c53	fadd.s	f24,f12,f21	 f12:0x442793bd f21:0x3f7d1f60 f24=0x4427d305
           4298	      2145	001010a0	a1192623	sw	x17,-1524(x18)	 x18:0x00102000 x17:0x430f30d3 PA:0x00101a0c store:0x430f30d3 load:0x3f7d1f60
           4300	      2146	001010a4	a0c92c83	lw	x25,-1524(x18)	 x18:0x00102000 x25=0x430f30d3 PA:0x00101a0c store:0x442793bd
           4308	      2150	001010a8	00278d13	addi	x26,x15,2	 x15:0x00000048 x26=0x0000004a
           4310	      2151	001010ac	d00d7dd3	fcvt.s.w	f27,x26	 x26:0x0000004a f27=0x42940000
           4312	      2152	001010b0	c97b7e43	fmadd.s	f28,f22,f23,f25	 f22:0x42920000 f23:0x3f7d1f60 f25:0x42920000 f28=0x43112df2
           4314	      2153	001010b4	a184aa23	sw	x24,-1516(x9)	  x9:0x00102000 x24:0x4427d305 PA:0x00101a14 store:0x4427d305 load:0x430f30d3
           4316	      2154	001010b8	a144ae83	lw	x29,-1516(x9)	  x9:0x00102000 x29=0x4427d305 PA:0x00101a14 store:0x00102000
           4320	      2156	001010bc	a1042f03	lw	x30,-1520(x8)	  x8:0x00102000 x30=0x3f7d1f60 PA:0x00101a10 store:0x00000049
           4324	      2158	001010c0	a1042f83	lw	x31,-1520(x8)	  x8:0x00102000 x31=0x3f7d1f60 PA:0x00101a10 store:0x00000049
           4328	      2160	001010c4	a1c92623	sw	x28,-1524(x18)	 x18:0x00102000 x28:0x43112df2 PA:0x00101a0c store:0x43112df2 load:0x3f7d1f60
           4338	      2165	001010c8	a0c92683	lw	x13,-1524(x18)	 x18:0x00102000 x13=0x43112df2 PA:0x00101a0c store:0x442793bd
           4340	      2166	001010cc	01eef553	fadd.s	f10,f29,f30	 f29:0x4427d305 f30:0x3f7d1f60 f10=0x4428124d
           4344	      2168	001010d0	00378713	addi	x14,x15,3	 x15:0x00000048 x14=0x0000004b
           4346	      2169	001010d4	69fdf343	fmadd.s	f6,f27,f31,f13	 f27:0x42940000 f31:0x3f7d1f60 f13:0x42940000  f6=0x43132b12
           4348	      2170	001010d8	d00770d3	fcvt.s.w	f1,x14	 x14:0x0000004b  f1=0x42960000
           4350	      2171	001010dc	00478393	addi	x7,x15,4	 x15:0x00000048  x7=0x0000004c
           4352	      2172	001010e0	a0a4aa23	sw	x10,-1516(x9)	  x9:0x00102000 x10:0x4428124d PA:0x00101a14 store:0x4428124d load:0x43112df2
           4354	      2173	001010e4	a144a583	lw	x11,-1516(x9)	  x9:0x00102000 x11=0x4428124d PA:0x00101a14 store:0x00102000
           4358	      2175	001010e8	a0692623	sw	x6,-1524(x18)	 x18:0x00102000  x6:0x43132b12 PA:0x00101a0c store:0x43132b12 load:0x4428124d
           4362	      2177	001010ec	a1042603	lw	x12,-1520(x8)	  x8:0x00102000 x12=0x3f7d1f60 PA:0x00101a10 store:0x00000049
           4366	      2179	001010f0	a1042803	lw	x16,-1520(x8)	  x8:0x00102000 x16=0x3f7d1f60 PA:0x00101a10 store:0x00000049
           4376	      2184	001010f4	a0c92883	lw	x17,-1524(x18)	 x18:0x00102000 x17=0x43132b12 PA:0x00101a0c store:0x3f7d1f60
           4378	      2185	001010f8	00c5fad3	fadd.s	f21,f11,f12	 f11:0x4428124d f12:0x3f7d1f60 f21=0x44285195
           4380	      2186	001010fc	d003fb53	fcvt.s.w	f22,x7	  x7:0x0000004c f22=0x42980000
           4382	      2187	00101100	8900fbc3	fmadd.s	f23,f1,f16,f17	  f1:0x42960000 f16:0x3f7d1f60 f17:0x42960000 f23=0x43152831
           4386	      2189	00101104	00578c13	addi	x24,x15,5	 x15:0x00000048 x24=0x0000004d
           4388	      2190	00101108	d00c7cd3	fcvt.s.w	f25,x24	 x24:0x0000004d f25=0x429a0000
           4390	      2191	0010110c	a154aa23	sw	x21,-1516(x9)	  x9:0x00102000 x21:0x44285195 PA:0x00101a14 store:0x44285195 load:0x43132b12
           4392	      2192	00101110	a144ad03	lw	x26,-1516(x9)	  x9:0x00102000 x26=0x44285195 PA:0x00101a14 store:0x00102000
           4396	      2194	00101114	a1792623	sw	x23,-1524(x18)	 x18:0x00102000 x23:0x43152831 PA:0x00101a0c store:0x43152831 load:0x44285195
           4400	      2196	00101118	a1042d83	lw	x27,-1520(x8)	  x8:0x00102000 x27=0x3f7d1f60 PA:0x00101a10 store:0x3f7d1f60
           4404	      2198	0010111c	a1042e03	lw	x28,-1520(x8)	  x8:0x00102000 x28=0x3f7d1f60 PA:0x00101a10 store:0x3f7d1f60
           4414	      2203	00101120	a0c92e83	lw	x29,-1524(x18)	 x18:0x00102000 x29=0x43152831 PA:0x00101a0c store:0x3f7d1f60
           4416	      2204	00101124	01bd7f53	fadd.s	f30,f26,f27	 f26:0x44285195 f27:0x3f7d1f60 f30=0x442890dd
           4420	      2206	00101128	00678f93	addi	x31,x15,6	 x15:0x00000048 x31=0x0000004e
           4422	      2207	0010112c	e9cb76c3	fmadd.s	f13,f22,f28,f29	 f22:0x42980000 f28:0x3f7d1f60 f29:0x42980000 f13=0x43172550
           4424	      2208	00101130	d00ff753	fcvt.s.w	f14,x31	 x31:0x0000004e f14=0x429c0000
           4426	      2209	00101134	00778793	addi	x15,x15,7	 x15:0x00000048 x15=0x0000004f
           4428	      2210	00101138	a1e4aa23	sw	x30,-1516(x9)	  x9:0x00102000 x30:0x442890dd PA:0x00101a14 store:0x442890dd load:0x43152831
           4430	      2211	0010113c	a144a503	lw	x10,-1516(x9)	  x9:0x00102000 x10=0x442890dd PA:0x00101a14 store:0x00102000
           4434	      2213	00101140	a0d92623	sw	x13,-1524(x18)	 x18:0x00102000 x13:0x43172550 PA:0x00101a0c store:0x43172550 load:0x442890dd
           4438	      2215	00101144	a1042303	lw	x6,-1520(x8)	  x8:0x00102000  x6=0x3f7d1f60 PA:0x00101a10 store:0x3f7d1f60
           4442	      2217	00101148	a1042083	lw	x1,-1520(x8)	  x8:0x00102000  x1=0x3f7d1f60 PA:0x00101a10 store:0x3f7d1f60
           4452	      2222	0010114c	a0c92383	lw	x7,-1524(x18)	 x18:0x00102000  x7=0x43172550 PA:0x00101a0c store:0x3f7d1f60
           4454	      2223	00101150	006575d3	fadd.s	f11,f10,f6	 f10:0x442890dd  f6:0x3f7d1f60 f11=0x4428d025
           4456	      2224	00101154	381cf643	fmadd.s	f12,f25,f1,f7	 f25:0x429a0000  f1:0x3f7d1f60  f7:0x429a0000 f12=0x43192270
           4458	      2225	00101158	a0b4aa23	sw	x11,-1516(x9)	  x9:0x00102000 x11:0x4428d025 PA:0x00101a14 store:0x4428d025 load:0x43172550
           4460	      2226	0010115c	a0c92623	sw	x12,-1524(x18)	 x18:0x00102000 x12:0x43192270 PA:0x00101a0c store:0x43192270 load:0x43172550
           4464	      2228	00101160	a144a883	lw	x17,-1516(x9)	  x9:0x00102000 x17=0x4428d025 PA:0x00101a14 store:0x00102000
           4468	      2230	00101164	a1042803	lw	x16,-1520(x8)	  x8:0x00102000 x16=0x3f7d1f60 PA:0x00101a10 store:0x3f7d1f60
           4472	      2232	00101168	a1042a83	lw	x21,-1520(x8)	  x8:0x00102000 x21=0x3f7d1f60 PA:0x00101a10 store:0x3f7d1f60
           4482	      2237	0010116c	a0c92b03	lw	x22,-1524(x18)	 x18:0x00102000 x22=0x43192270 PA:0x00101a0c store:0x43192270
           4484	      2238	00101170	0108fbd3	fadd.s	f23,f17,f16	 f17:0x4428d025 f16:0x3f7d1f60 f23=0x44290f6d
           4486	      2239	00101174	b1577c43	fmadd.s	f24,f14,f21,f22	 f14:0x429c0000 f21:0x3f7d1f60 f22:0x429c0000 f24=0x431b1f8f
           4488	      2240	00101178	a174aa23	sw	x23,-1516(x9)	  x9:0x00102000 x23:0x44290f6d PA:0x00101a14 store:0x44290f6d load:0x43192270
           4490	      2241	0010117c	a144ac83	lw	x25,-1516(x9)	  x9:0x00102000 x25=0x44290f6d PA:0x00101a14 store:0x00102000
           4494	      2243	00101180	a1042d03	lw	x26,-1520(x8)	  x8:0x00102000 x26=0x3f7d1f60 PA:0x00101a10 store:0x3f7d1f60
           4504	      2248	00101184	a1892623	sw	x24,-1524(x18)	 x18:0x00102000 x24:0x431b1f8f PA:0x00101a0c store:0x431b1f8f load:0x3f7d1f60
           4506	      2249	00101188	01acfdd3	fadd.s	f27,f25,f26	 f25:0x44290f6d f26:0x3f7d1f60 f27=0x44294eb5
           4508	      2250	0010118c	a1b4aa23	sw	x27,-1516(x9)	  x9:0x00102000 x27:0x44294eb5 PA:0x00101a14 store:0x44294eb5 load:0x3f7d1f60
           4510	      2251	00101190	ee5794e3	bne	x15,x5,101078	 x15:0x0000004f  x5:0x00000064
           4522	      2257	00101078	a1042083	lw	x1,-1520(x8)	  x8:0x00102000  x1=0x3f7d1f60 PA:0x00101a10 store:0x3f7d1f60
           4524	      2258	0010107c	d007f3d3	fcvt.s.w	f7,x15	 x15:0x0000004f  f7=0x429e0000
           4526	      2259	00101080	a0c92583	lw	x11,-1524(x18)	 x18:0x00102000 x11=0x431b1f8f PA:0x00101a0c store:0x43192270
           4528	      2260	00101084	00178813	addi	x16,x15,1	 x15:0x0000004f x16=0x00000050
           4536	      2264	00101088	a144a603	lw	x12,-1516(x9)	  x9:0x00102000 x12=0x44294eb5 PA:0x00101a14 store:0x00102000
           4538	      2265	0010108c	5813f8c3	fmadd.s	f17,f7,f1,f11	  f7:0x429e0000  f1:0x3f7d1f60 f11:0x429e0000 f17=0x431d1caf
           4544	      2268	00101090	a1042a83	lw	x21,-1520(x8)	  x8:0x00102000 x21=0x3f7d1f60 PA:0x00101a10 store:0x00000050
           4546	      2269	00101094	d0087b53	fcvt.s.w	f22,x16	 x16:0x00000050 f22=0x42a00000
           4552	      2272	00101098	a1042b83	lw	x23,-1520(x8)	  x8:0x00102000 x23=0x3f7d1f60 PA:0x00101a10 store:0x00000050
           4554	      2273	0010109c	01567c53	fadd.s	f24,f12,f21	 f12:0x44294eb5 f21:0x3f7d1f60 f24=0x44298dfd
           4556	      2274	001010a0	a1192623	sw	x17,-1524(x18)	 x18:0x00102000 x17:0x431d1caf PA:0x00101a0c store:0x431d1caf load:0x3f7d1f60
           4558	      2275	001010a4	a0c92c83	lw	x25,-1524(x18)	 x18:0x00102000 x25=0x431d1caf PA:0x00101a0c store:0x44294eb5
           4566	      2279	001010a8	00278d13	addi	x26,x15,2	 x15:0x0000004f x26=0x00000051
           4568	      2280	001010ac	d00d7dd3	fcvt.s.w	f27,x26	 x26:0x00000051 f27=0x42a20000
           4570	      2281	001010b0	c97b7e43	fmadd.s	f28,f22,f23,f25	 f22:0x42a00000 f23:0x3f7d1f60 f25:0x42a00000 f28=0x431f19ce
           4572	      2282	001010b4	a184aa23	sw	x24,-1516(x9)	  x9:0x00102000 x24:0x44298dfd PA:0x00101a14 store:0x44298dfd load:0x431d1caf
           4574	      2283	001010b8	a144ae83	lw	x29,-1516(x9)	  x9:0x00102000 x29=0x44298dfd PA:0x00101a14 store:0x00102000
           4578	      2285	001010bc	a1042f03	lw	x30,-1520(x8)	  x8:0x00102000 x30=0x3f7d1f60 PA:0x00101a10 store:0x00000050
           4582	      2287	001010c0	a1042f83	lw	x31,-1520(x8)	  x8:0x00102000 x31=0x3f7d1f60 PA:0x00101a10 store:0x00000050
           4586	      2289	001010c4	a1c92623	sw	x28,-1524(x18)	 x18:0x00102000 x28:0x431f19ce PA:0x00101a0c store:0x431f19ce load:0x3f7d1f60
           4596	      2294	001010c8	a0c92683	lw	x13,-1524(x18)	 x18:0x00102000 x13=0x431f19ce PA:0x00101a0c store:0x44294eb5
           4598	      2295	001010cc	01eef553	fadd.s	f10,f29,f30	 f29:0x44298dfd f30:0x3f7d1f60 f10=0x4429cd45
           4602	      2297	001010d0	00378713	addi	x14,x15,3	 x15:0x0000004f x14=0x00000052
           4604	      2298	001010d4	69fdf343	fmadd.s	f6,f27,f31,f13	 f27:0x42a20000 f31:0x3f7d1f60 f13:0x42a20000  f6=0x432116ed
           4606	      2299	001010d8	d00770d3	fcvt.s.w	f1,x14	 x14:0x00000052  f1=0x42a40000
           4608	      2300	001010dc	00478393	addi	x7,x15,4	 x15:0x0000004f  x7=0x00000053
           4610	      2301	001010e0	a0a4aa23	sw	x10,-1516(x9)	  x9:0x00102000 x10:0x4429cd45 PA:0x00101a14 store:0x4429cd45 load:0x431f19ce
           4612	      2302	001010e4	a144a583	lw	x11,-1516(x9)	  x9:0x00102000 x11=0x4429cd45 PA:0x00101a14 store:0x00102000
           4616	      2304	001010e8	a0692623	sw	x6,-1524(x18)	 x18:0x00102000  x6:0x432116ed PA:0x00101a0c store:0x432116ed load:0x4429cd45
           4620	      2306	001010ec	a1042603	lw	x12,-1520(x8)	  x8:0x00102000 x12=0x3f7d1f60 PA:0x00101a10 store:0x00000050
           4624	      2308	001010f0	a1042803	lw	x16,-1520(x8)	  x8:0x00102000 x16=0x3f7d1f60 PA:0x00101a10 store:0x00000050
           4634	      2313	001010f4	a0c92883	lw	x17,-1524(x18)	 x18:0x00102000 x17=0x432116ed PA:0x00101a0c store:0x3f7d1f60
           4636	      2314	001010f8	00c5fad3	fadd.s	f21,f11,f12	 f11:0x4429cd45 f12:0x3f7d1f60 f21=0x442a0c8d
           4638	      2315	001010fc	d003fb53	fcvt.s.w	f22,x7	  x7:0x00000053 f22=0x42a60000
           4640	      2316	00101100	8900fbc3	fmadd.s	f23,f1,f16,f17	  f1:0x42a40000 f16:0x3f7d1f60 f17:0x42a40000 f23=0x4323140d
           4644	      2318	00101104	00578c13	addi	x24,x15,5	 x15:0x0000004f x24=0x00000054
           4646	      2319	00101108	d00c7cd3	fcvt.s.w	f25,x24	 x24:0x00000054 f25=0x42a80000
           4648	      2320	0010110c	a154aa23	sw	x21,-1516(x9)	  x9:0x00102000 x21:0x442a0c8d PA:0x00101a14 store:0x442a0c8d load:0x432116ed
           4650	      2321	00101110	a144ad03	lw	x26,-1516(x9)	  x9:0x00102000 x26=0x442a0c8d PA:0x00101a14 store:0x00102000
           4654	      2323	00101114	a1792623	sw	x23,-1524(x18)	 x18:0x00102000 x23:0x4323140d PA:0x00101a0c store:0x4323140d load:0x442a0c8d
           4658	      2325	00101118	a1042d83	lw	x27,-1520(x8)	  x8:0x00102000 x27=0x3f7d1f60 PA:0x00101a10 store:0x3f7d1f60
           4662	      2327	0010111c	a1042e03	lw	x28,-1520(x8)	  x8:0x00102000 x28=0x3f7d1f60 PA:0x00101a10 store:0x3f7d1f60
           4672	      2332	00101120	a0c92e83	lw	x29,-1524(x18)	 x18:0x00102000 x29=0x4323140d PA:0x00101a0c store:0x3f7d1f60
           4674	      2333	00101124	01bd7f53	fadd.s	f30,f26,f27	 f26:0x442a0c8d f27:0x3f7d1f60 f30=0x442a4bd5
           4678	      2335	00101128	00678f93	addi	x31,x15,6	 x15:0x0000004f x31=0x00000055
           4680	      2336	0010112c	e9cb76c3	fmadd.s	f13,f22,f28,f29	 f22:0x42a60000 f28:0x3f7d1f60 f29:0x42a60000 f13=0x4325112c
           4682	      2337	00101130	d00ff753	fcvt.s.w	f14,x31	 x31:0x00000055 f14=0x42aa0000
           4684	      2338	00101134	00778793	addi	x15,x15,7	 x15:0x0000004f x15=0x00000056
           4686	      2339	00101138	a1e4aa23	sw	x30,-1516(x9)	  x9:0x00102000 x30:0x442a4bd5 PA:0x00101a14 store:0x442a4bd5 load:0x4323140d
           4688	      2340	0010113c	a144a503	lw	x10,-1516(x9)	  x9:0x00102000 x10=0x442a4bd5 PA:0x00101a14 store:0x00102000
           4692	      2342	00101140	a0d92623	sw	x13,-1524(x18)	 x18:0x00102000 x13:0x4325112c PA:0x00101a0c store:0x4325112c load:0x442a4bd5
           4696	      2344	00101144	a1042303	lw	x6,-1520(x8)	  x8:0x00102000  x6=0x3f7d1f60 PA:0x00101a10 store:0x3f7d1f60
           4700	      2346	00101148	a1042083	lw	x1,-1520(x8)	  x8:0x00102000  x1=0x3f7d1f60 PA:0x00101a10 store:0x3f7d1f60
           4710	      2351	0010114c	a0c92383	lw	x7,-1524(x18)	 x18:0x00102000  x7=0x4325112c PA:0x00101a0c store:0x3f7d1f60
           4712	      2352	00101150	006575d3	fadd.s	f11,f10,f6	 f10:0x442a4bd5  f6:0x3f7d1f60 f11=0x442a8b1d
           4714	      2353	00101154	381cf643	fmadd.s	f12,f25,f1,f7	 f25:0x42a80000  f1:0x3f7d1f60  f7:0x42a80000 f12=0x43270e4c
           4716	      2354	00101158	a0b4aa23	sw	x11,-1516(x9)	  x9:0x00102000 x11:0x442a8b1d PA:0x00101a14 store:0x442a8b1d load:0x4325112c
           4718	      2355	0010115c	a0c92623	sw	x12,-1524(x18)	 x18:0x00102000 x12:0x43270e4c PA:0x00101a0c store:0x43270e4c load:0x4325112c
           4722	      2357	00101160	a144a883	lw	x17,-1516(x9)	  x9:0x00102000 x17=0x442a8b1d PA:0x00101a14 store:0x00102000
           4726	      2359	00101164	a1042803	lw	x16,-1520(x8)	  x8:0x00102000 x16=0x3f7d1f60 PA:0x00101a10 store:0x3f7d1f60
           4730	      2361	00101168	a1042a83	lw	x21,-1520(x8)	  x8:0x00102000 x21=0x3f7d1f60 PA:0x00101a10 store:0x3f7d1f60
           4740	      2366	0010116c	a0c92b03	lw	x22,-1524(x18)	 x18:0x00102000 x22=0x43270e4c PA:0x00101a0c store:0x43270e4c
           4742	      2367	00101170	0108fbd3	fadd.s	f23,f17,f16	 f17:0x442a8b1d f16:0x3f7d1f60 f23=0x442aca65
           4744	      2368	00101174	b1577c43	fmadd.s	f24,f14,f21,f22	 f14:0x42aa0000 f21:0x3f7d1f60 f22:0x42aa0000 f24=0x43290b6b
           4746	      2369	00101178	a174aa23	sw	x23,-1516(x9)	  x9:0x00102000 x23:0x442aca65 PA:0x00101a14 store:0x442aca65 load:0x43270e4c
           4748	      2370	0010117c	a144ac83	lw	x25,-1516(x9)	  x9:0x00102000 x25=0x442aca65 PA:0x00101a14 store:0x00102000
           4752	      2372	00101180	a1042d03	lw	x26,-1520(x8)	  x8:0x00102000 x26=0x3f7d1f60 PA:0x00101a10 store:0x3f7d1f60
