Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           9306	      4649	00100c54	00f12423	sw	x15,8(x2)	  x2:0x00137fc0 x15:0x00020000 PA:0x00137fc8 store:0x00020000 load:0x00000a21
           9308	      4650	00100c58	001017b7	lui	x15,0x101	 x15=0x00101000
           9312	      4652	00100c5c	00b12c23	sw	x11,24(x2)	  x2:0x00137fc0 x11:0x0000000a PA:0x00137fd8 store:0x0000000a load:0x00000a21
           9316	      4654	00100c60	01012223	sw	x16,4(x2)	  x2:0x00137fc0 x16:0x00000054 PA:0x00137fc4 store:0x00000054 load:0x00000a21
           9320	      4656	00100c64	0c07a583	lw	x11,192(x15)	 x15:0x00101000 x11=0x000007d0 PA:0x001010c0 store:0x00000000
           9324	      4658	00100c68	0c47a803	lw	x16,196(x15)	 x15:0x00101000 x16=0x00000000 PA:0x001010c4 store:0x00000000
           9328	      4660	00100c6c	00e12623	sw	x14,12(x2)	  x2:0x00137fc0 x14:0x00000069 PA:0x00137fcc store:0x00000069 load:0x00000000
           9330	      4661	00100c70	00030737	lui	x14,0x30	 x14=0x00030000
           9334	      4663	00100c74	00c12a23	sw	x12,20(x2)	  x2:0x00137fc0 x12:0x00000000 PA:0x00137fd4 store:0x00000000 load:0x00000000
           9338	      4665	00100c78	01112023	sw	x17,0(x2)	  x2:0x00137fc0 x17:0x00030000 PA:0x00137fc0 store:0x00030000 load:0x00000000
           9342	      4667	00100c7c	00a12e23	sw	x10,28(x2)	  x2:0x00137fc0 x10:0x00000000 PA:0x00137fdc store:0x00000000 load:0x00000000
           9346	      4669	00100c80	00d12823	sw	x13,16(x2)	  x2:0x00137fc0 x13:0x00000259 PA:0x00137fd0 store:0x00000259 load:0x00000000
           9348	      4670	00100c84	00030637	lui	x12,0x30	 x12=0x00030000
           9350	      4671	00100c88	00470893	addi	x17,x14,4	 x14:0x00030000 x17=0x00030004
           9354	      4673	00100c8c	0008a783	lw	x15,0(x17)	 x17:0x00030004 x15=0x00000000 PA:0x00030004 store:0x00000000
           9358	      4675	00100c90	00062683	lw	x13,0(x12)	 x12:0x00030000 x13=0x00001241 PA:0x00030000 store:0x00000000
           9362	      4677	00100c94	0008a503	lw	x10,0(x17)	 x17:0x00030004 x10=0x00000000 PA:0x00030004 store:0x00000000
           9366	      4679	00100c98	06a78a63	beq	x15,x10,100d0c	 x15:0x00000000 x10:0x00000000
           9370	      4681	00100d0c	00b688b3	add	x17,x13,x11	 x13:0x00001241 x11:0x000007d0 x17=0x00001a11
           9372	      4682	00100d10	00030637	lui	x12,0x30	 x12=0x00030000
           9374	      4683	00100d14	00d8b6b3	sltu	x13,x17,x13	 x17:0x00001a11 x13:0x00001241 x13=0x00000000
           9376	      4684	00100d18	01078833	add	x16,x15,x16	 x15:0x00000000 x16:0x00000000 x16=0x00000000
           9378	      4685	00100d1c	fff00513	addi	x10,x0,-1	  x0:0x00000000 x10=0xffffffff
           9382	      4687	00100d20	00a62423	sw	x10,8(x12)	 x12:0x00030000 x10:0xffffffff PA:0x00030008 store:0xffffffff load:0x0000121d
           9384	      4688	00100d24	010687b3	add	x15,x13,x16	 x13:0x00000000 x16:0x00000000 x15=0x00000000
           9386	      4689	00100d28	000305b7	lui	x11,0x30	 x11=0x00030000
           9390	      4691	00100d2c	00f5a623	sw	x15,12(x11)	 x11:0x00030000 x15:0x00000000 PA:0x0003000c store:0x00000000 load:0x00000000
           9394	      4693	00100d30	01162423	sw	x17,8(x12)	 x12:0x00030000 x17:0x00001a11 PA:0x00030008 store:0x00001a11 load:0xffffffff
           9396	      4694	00100d34	001016b7	lui	x13,0x101	 x13=0x00101000
           9400	      4696	00100d38	0c86a703	lw	x14,200(x13)	 x13:0x00101000 x14=0x00000001 PA:0x001010c8 store:0x00000001
           9404	      4698	00100d3c	0cc6a883	lw	x17,204(x13)	 x13:0x00101000 x17=0x00000000 PA:0x001010cc store:0x00030000
           9408	      4700	00100d40	01c12503	lw	x10,28(x2)	  x2:0x00137fc0 x10=0x00000000 PA:0x00137fdc store:0x00000000
           9410	      4701	00100d44	00170593	addi	x11,x14,1	 x14:0x00000001 x11=0x00000002
           9412	      4702	00100d48	00e5b633	sltu	x12,x11,x14	 x11:0x00000002 x14:0x00000001 x12=0x00000000
           9414	      4703	00100d4c	01160833	add	x16,x12,x17	 x12:0x00000000 x17:0x00000000 x16=0x00000000
           9418	      4705	00100d50	0cb6a423	sw	x11,200(x13)	 x13:0x00101000 x11:0x00000002 PA:0x001010c8 store:0x00000002 load:0x00000000
           9422	      4707	00100d54	0d06a623	sw	x16,204(x13)	 x13:0x00101000 x16:0x00000000 PA:0x001010cc store:0x00000000 load:0x00000000
           9426	      4709	00100d58	01812583	lw	x11,24(x2)	  x2:0x00137fc0 x11=0x0000000a PA:0x00137fd8 store:0x00000000
           9430	      4711	00100d5c	01412603	lw	x12,20(x2)	  x2:0x00137fc0 x12=0x00000000 PA:0x00137fd4 store:0x00101000
           9434	      4713	00100d60	01012683	lw	x13,16(x2)	  x2:0x00137fc0 x13=0x00000259 PA:0x00137fd0 store:0x00000000
           9438	      4715	00100d64	00c12703	lw	x14,12(x2)	  x2:0x00137fc0 x14=0x00000069 PA:0x00137fcc store:0x00000000
           9442	      4717	00100d68	00812783	lw	x15,8(x2)	  x2:0x00137fc0 x15=0x00020000 PA:0x00137fc8 store:0x00000001
           9446	      4719	00100d6c	00412803	lw	x16,4(x2)	  x2:0x00137fc0 x16=0x00000054 PA:0x00137fc4 store:0x00000000
           9450	      4721	00100d70	00012883	lw	x17,0(x2)	  x2:0x00137fc0 x17=0x00030000 PA:0x00137fc0 store:0x00000000
           9452	      4722	00100d74	02010113	addi	x2,x2,32	  x2:0x00137fc0  x2=0x00137fe0
           9454	      4723	00100d78	30200073	mret	
           9460	      4726	00100fc8	02049a63	bne	x9,x0,100ffc	  x9:0x00000000  x0:0x00000000
           9462	      4727	00100fcc	028ae863	bltu	x21,x8,100ffc	 x21:0x00000004  x8:0x00000001
           9466	      4729	00100fd0	c71ff0ef	jal	x1,100c40	  x1=0x00100fd4
           9468	      4730	00100c40	001017b7	lui	x15,0x101	 x15=0x00101000
           9472	      4732	00100c44	0c87a503	lw	x10,200(x15)	 x15:0x00101000 x10=0x00000002 PA:0x001010c8 store:0x00000001
           9476	      4734	00100c48	0cc7a583	lw	x11,204(x15)	 x15:0x00101000 x11=0x00000000 PA:0x001010cc store:0x00000000
           9480	      4736	00100c4c	00008067	jalr	x0,0(x1)	  x1:0x00100fd4  x0=0x00000000
           9482	      4737	00100fd4	00040913	addi	x18,x8,0	  x8:0x00000001 x18=0x00000001
           9484	      4738	00100fd8	00050413	addi	x8,x10,0	 x10:0x00000002  x8=0x00000002
           9486	      4739	00100fdc	00048993	addi	x19,x9,0	  x9:0x00000000 x19=0x00000000
           9488	      4740	00100fe0	00157793	andi	x15,x10,1	 x10:0x00000002 x15=0x00000000
           9490	      4741	00100fe4	00058493	addi	x9,x11,0	 x11:0x00000000  x9=0x00000000
           9492	      4742	00100fe8	0aca0513	addi	x10,x20,172	 x20:0x00101000 x10=0x001010ac
           9496	      4744	00100fec	fd2416e3	bne	x8,x18,100fb8	  x8:0x00000002 x18:0x00000001
           9500	      4746	00100fb8	00079463	bne	x15,x0,100fc0	 x15:0x00000000  x0:0x00000000
           9502	      4747	00100fbc	0b4b0513	addi	x10,x22,180	 x22:0x00101000 x10=0x001010b4
           9506	      4749	00100fc0	8e0ff0ef	jal	x1,1000a0	  x1=0x00100fc4
           9510	      4751	001000a0	00054803	lbu	x16,0(x10)	 x10:0x001010b4 x16=0x00000054 PA:0x001010b4 store:0x00000000
           9512	      4752	001000a4	06080663	beq	x16,x0,100110	 x16:0x00000054  x0:0x00000000
           9514	      4753	001000a8	000207b7	lui	x15,0x20	 x15=0x00020000
           9518	      4755	001000ac	0107a023	sw	x16,0(x15)	 x15:0x00020000 x16:0x00000054 PA:0x00020000 store:0x00000054 load:0x00000000
           9522	      4757	001000b0	00154703	lbu	x14,1(x10)	 x10:0x001010b4 x14=0x0000006f PA:0x001010b5 store:0x00100fc4
           9524	      4758	001000b4	04070e63	beq	x14,x0,100110	 x14:0x0000006f  x0:0x00000000
           9528	      4760	001000b8	00e7a023	sw	x14,0(x15)	 x15:0x00020000 x14:0x0000006f PA:0x00020000 store:0x0000006f load:0x00000000
           9532	      4762	001000bc	00254283	lbu	x5,2(x10)	 x10:0x001010b4  x5=0x00000063 PA:0x001010b6 store:0x00137fe0
           9534	      4763	001000c0	04028863	beq	x5,x0,100110	  x5:0x00000063  x0:0x00000000
           9538	      4765	001000c4	0057a023	sw	x5,0(x15)	 x15:0x00020000  x5:0x00000063 PA:0x00020000 store:0x00000063 load:0x00000000
           9542	      4767	001000c8	00354303	lbu	x6,3(x10)	 x10:0x001010b4  x6=0x0000006b PA:0x001010b7 store:0x00000000
           9544	      4768	001000cc	04030263	beq	x6,x0,100110	  x6:0x0000006b  x0:0x00000000
           9548	      4770	001000d0	0067a023	sw	x6,0(x15)	 x15:0x00020000  x6:0x0000006b PA:0x00020000 store:0x0000006b load:0x00000000
           9552	      4772	001000d4	00454383	lbu	x7,4(x10)	 x10:0x001010b4  x7=0x00000021 PA:0x001010b8 store:0x00000000
           9554	      4773	001000d8	02038c63	beq	x7,x0,100110	  x7:0x00000021  x0:0x00000000
           9558	      4775	001000dc	0077a023	sw	x7,0(x15)	 x15:0x00020000  x7:0x00000021 PA:0x00020000 store:0x00000021 load:0x00000000
           9562	      4777	001000e0	00554583	lbu	x11,5(x10)	 x10:0x001010b4 x11=0x0000000a PA:0x001010b9 store:0x00000063
           9564	      4778	001000e4	02058663	beq	x11,x0,100110	 x11:0x0000000a  x0:0x00000000
           9568	      4780	001000e8	00b7a023	sw	x11,0(x15)	 x15:0x00020000 x11:0x0000000a PA:0x00020000 store:0x0000000a load:0x00000000
           9572	      4782	001000ec	00654603	lbu	x12,6(x10)	 x10:0x001010b4 x12=0x00000000 PA:0x001010ba store:0x0000006b
           9576	      4784	001000f0	02060063	beq	x12,x0,100110	 x12:0x00000000  x0:0x00000000
           9580	      4786	00100110	00000513	addi	x10,x0,0	  x0:0x00000000 x10=0x00000000
           9584	      4788	00100114	00008067	jalr	x0,0(x1)	  x1:0x00100fc4  x0=0x00000000
           9586	      4789	00100fc4	10500073	wfi	
          13368	      6680	0010001c	5950006f	jal	x0,100db0	  x0=0x00000000
          13372	      6682	00100db0	ea1ff06f	jal	x0,100c50	  x0=0x00000000
          13374	      6683	00100c50	fe010113	addi	x2,x2,-32	  x2:0x00137fe0  x2=0x00137fc0
          13378	      6685	00100c54	00f12423	sw	x15,8(x2)	  x2:0x00137fc0 x15:0x00020000 PA:0x00137fc8 store:0x00020000 load:0x00000a21
          13380	      6686	00100c58	001017b7	lui	x15,0x101	 x15=0x00101000
          13384	      6688	00100c5c	00b12c23	sw	x11,24(x2)	  x2:0x00137fc0 x11:0x0000000a PA:0x00137fd8 store:0x0000000a load:0x00000a21
          13388	      6690	00100c60	01012223	sw	x16,4(x2)	  x2:0x00137fc0 x16:0x00000054 PA:0x00137fc4 store:0x00000054 load:0x00000a21
          13392	      6692	00100c64	0c07a583	lw	x11,192(x15)	 x15:0x00101000 x11=0x000007d0 PA:0x001010c0 store:0x00000000
          13396	      6694	00100c68	0c47a803	lw	x16,196(x15)	 x15:0x00101000 x16=0x00000000 PA:0x001010c4 store:0x00000000
          13400	      6696	00100c6c	00e12623	sw	x14,12(x2)	  x2:0x00137fc0 x14:0x0000006f PA:0x00137fcc store:0x0000006f load:0x00000000
          13402	      6697	00100c70	00030737	lui	x14,0x30	 x14=0x00030000
          13406	      6699	00100c74	00c12a23	sw	x12,20(x2)	  x2:0x00137fc0 x12:0x00000000 PA:0x00137fd4 store:0x00000000 load:0x00000000
          13410	      6701	00100c78	01112023	sw	x17,0(x2)	  x2:0x00137fc0 x17:0x00030000 PA:0x00137fc0 store:0x00030000 load:0x00000000
          13414	      6703	00100c7c	00a12e23	sw	x10,28(x2)	  x2:0x00137fc0 x10:0x00000000 PA:0x00137fdc store:0x00000000 load:0x00000000
          13418	      6705	00100c80	00d12823	sw	x13,16(x2)	  x2:0x00137fc0 x13:0x00000259 PA:0x00137fd0 store:0x00000259 load:0x00000000
          13420	      6706	00100c84	00030637	lui	x12,0x30	 x12=0x00030000
          13422	      6707	00100c88	00470893	addi	x17,x14,4	 x14:0x00030000 x17=0x00030004
          13426	      6709	00100c8c	0008a783	lw	x15,0(x17)	 x17:0x00030004 x15=0x00000000 PA:0x00030004 store:0x00000000
          13430	      6711	00100c90	00062683	lw	x13,0(x12)	 x12:0x00030000 x13=0x00001a35 PA:0x00030000 store:0x00000000
          13434	      6713	00100c94	0008a503	lw	x10,0(x17)	 x17:0x00030004 x10=0x00000000 PA:0x00030004 store:0x00000000
          13438	      6715	00100c98	06a78a63	beq	x15,x10,100d0c	 x15:0x00000000 x10:0x00000000
          13442	      6717	00100d0c	00b688b3	add	x17,x13,x11	 x13:0x00001a35 x11:0x000007d0 x17=0x00002205
          13444	      6718	00100d10	00030637	lui	x12,0x30	 x12=0x00030000
          13446	      6719	00100d14	00d8b6b3	sltu	x13,x17,x13	 x17:0x00002205 x13:0x00001a35 x13=0x00000000
          13448	      6720	00100d18	01078833	add	x16,x15,x16	 x15:0x00000000 x16:0x00000000 x16=0x00000000
          13450	      6721	00100d1c	fff00513	addi	x10,x0,-1	  x0:0x00000000 x10=0xffffffff
          13454	      6723	00100d20	00a62423	sw	x10,8(x12)	 x12:0x00030000 x10:0xffffffff PA:0x00030008 store:0xffffffff load:0x00001a11
          13456	      6724	00100d24	010687b3	add	x15,x13,x16	 x13:0x00000000 x16:0x00000000 x15=0x00000000
          13458	      6725	00100d28	000305b7	lui	x11,0x30	 x11=0x00030000
          13462	      6727	00100d2c	00f5a623	sw	x15,12(x11)	 x11:0x00030000 x15:0x00000000 PA:0x0003000c store:0x00000000 load:0x00000000
          13466	      6729	00100d30	01162423	sw	x17,8(x12)	 x12:0x00030000 x17:0x00002205 PA:0x00030008 store:0x00002205 load:0xffffffff
          13468	      6730	00100d34	001016b7	lui	x13,0x101	 x13=0x00101000
          13472	      6732	00100d38	0c86a703	lw	x14,200(x13)	 x13:0x00101000 x14=0x00000002 PA:0x001010c8 store:0x00000002
          13476	      6734	00100d3c	0cc6a883	lw	x17,204(x13)	 x13:0x00101000 x17=0x00000000 PA:0x001010cc store:0x00030000
          13480	      6736	00100d40	01c12503	lw	x10,28(x2)	  x2:0x00137fc0 x10=0x00000000 PA:0x00137fdc store:0x00000000
          13482	      6737	00100d44	00170593	addi	x11,x14,1	 x14:0x00000002 x11=0x00000003
          13484	      6738	00100d48	00e5b633	sltu	x12,x11,x14	 x11:0x00000003 x14:0x00000002 x12=0x00000000
          13486	      6739	00100d4c	01160833	add	x16,x12,x17	 x12:0x00000000 x17:0x00000000 x16=0x00000000
          13490	      6741	00100d50	0cb6a423	sw	x11,200(x13)	 x13:0x00101000 x11:0x00000003 PA:0x001010c8 store:0x00000003 load:0x00000000
          13494	      6743	00100d54	0d06a623	sw	x16,204(x13)	 x13:0x00101000 x16:0x00000000 PA:0x001010cc store:0x00000000 load:0x00000000
          13498	      6745	00100d58	01812583	lw	x11,24(x2)	  x2:0x00137fc0 x11=0x0000000a PA:0x00137fd8 store:0x00000000
          13502	      6747	00100d5c	01412603	lw	x12,20(x2)	  x2:0x00137fc0 x12=0x00000000 PA:0x00137fd4 store:0x00101000
          13506	      6749	00100d60	01012683	lw	x13,16(x2)	  x2:0x00137fc0 x13=0x00000259 PA:0x00137fd0 store:0x00000000
          13510	      6751	00100d64	00c12703	lw	x14,12(x2)	  x2:0x00137fc0 x14=0x0000006f PA:0x00137fcc store:0x00000000
          13514	      6753	00100d68	00812783	lw	x15,8(x2)	  x2:0x00137fc0 x15=0x00020000 PA:0x00137fc8 store:0x00000002
          13518	      6755	00100d6c	00412803	lw	x16,4(x2)	  x2:0x00137fc0 x16=0x00000054 PA:0x00137fc4 store:0x00000000
          13522	      6757	00100d70	00012883	lw	x17,0(x2)	  x2:0x00137fc0 x17=0x00030000 PA:0x00137fc0 store:0x00000000
          13524	      6758	00100d74	02010113	addi	x2,x2,32	  x2:0x00137fc0  x2=0x00137fe0
          13526	      6759	00100d78	30200073	mret	
          13532	      6762	00100fc8	02049a63	bne	x9,x0,100ffc	  x9:0x00000000  x0:0x00000000
          13534	      6763	00100fcc	028ae863	bltu	x21,x8,100ffc	 x21:0x00000004  x8:0x00000002
          13538	      6765	00100fd0	c71ff0ef	jal	x1,100c40	  x1=0x00100fd4
          13540	      6766	00100c40	001017b7	lui	x15,0x101	 x15=0x00101000
          13544	      6768	00100c44	0c87a503	lw	x10,200(x15)	 x15:0x00101000 x10=0x00000003 PA:0x001010c8 store:0x00000002
          13548	      6770	00100c48	0cc7a583	lw	x11,204(x15)	 x15:0x00101000 x11=0x00000000 PA:0x001010cc store:0x00000000
          13552	      6772	00100c4c	00008067	jalr	x0,0(x1)	  x1:0x00100fd4  x0=0x00000000
          13554	      6773	00100fd4	00040913	addi	x18,x8,0	  x8:0x00000002 x18=0x00000002
          13556	      6774	00100fd8	00050413	addi	x8,x10,0	 x10:0x00000003  x8=0x00000003
          13558	      6775	00100fdc	00048993	addi	x19,x9,0	  x9:0x00000000 x19=0x00000000
          13560	      6776	00100fe0	00157793	andi	x15,x10,1	 x10:0x00000003 x15=0x00000001
          13562	      6777	00100fe4	00058493	addi	x9,x11,0	 x11:0x00000000  x9=0x00000000
          13564	      6778	00100fe8	0aca0513	addi	x10,x20,172	 x20:0x00101000 x10=0x001010ac
          13568	      6780	00100fec	fd2416e3	bne	x8,x18,100fb8	  x8:0x00000003 x18:0x00000002
          13574	      6783	00100fb8	00079463	bne	x15,x0,100fc0	 x15:0x00000001  x0:0x00000000
          13580	      6786	00100fc0	8e0ff0ef	jal	x1,1000a0	  x1=0x00100fc4
          13584	      6788	001000a0	00054803	lbu	x16,0(x10)	 x10:0x001010ac x16=0x00000054 PA:0x001010ac store:0x00000000
          13586	      6789	001000a4	06080663	beq	x16,x0,100110	 x16:0x00000054  x0:0x00000000
          13588	      6790	001000a8	000207b7	lui	x15,0x20	 x15=0x00020000
          13592	      6792	001000ac	0107a023	sw	x16,0(x15)	 x15:0x00020000 x16:0x00000054 PA:0x00020000 store:0x00000054 load:0x00000000
          13596	      6794	001000b0	00154703	lbu	x14,1(x10)	 x10:0x001010ac x14=0x00000069 PA:0x001010ad store:0x00100fc4
          13598	      6795	001000b4	04070e63	beq	x14,x0,100110	 x14:0x00000069  x0:0x00000000
          13602	      6797	001000b8	00e7a023	sw	x14,0(x15)	 x15:0x00020000 x14:0x00000069 PA:0x00020000 store:0x00000069 load:0x00000000
          13606	      6799	001000bc	00254283	lbu	x5,2(x10)	 x10:0x001010ac  x5=0x00000063 PA:0x001010ae store:0x00137fe0
          13608	      6800	001000c0	04028863	beq	x5,x0,100110	  x5:0x00000063  x0:0x00000000
          13612	      6802	001000c4	0057a023	sw	x5,0(x15)	 x15:0x00020000  x5:0x00000063 PA:0x00020000 store:0x00000063 load:0x00000000
          13616	      6804	001000c8	00354303	lbu	x6,3(x10)	 x10:0x001010ac  x6=0x0000006b PA:0x001010af store:0x00000000
          13618	      6805	001000cc	04030263	beq	x6,x0,100110	  x6:0x0000006b  x0:0x00000000
          13622	      6807	001000d0	0067a023	sw	x6,0(x15)	 x15:0x00020000  x6:0x0000006b PA:0x00020000 store:0x0000006b load:0x00000000
          13626	      6809	001000d4	00454383	lbu	x7,4(x10)	 x10:0x001010ac  x7=0x00000021 PA:0x001010b0 store:0x00000000
          13628	      6810	001000d8	02038c63	beq	x7,x0,100110	  x7:0x00000021  x0:0x00000000
          13632	      6812	001000dc	0077a023	sw	x7,0(x15)	 x15:0x00020000  x7:0x00000021 PA:0x00020000 store:0x00000021 load:0x00000000
          13636	      6814	001000e0	00554583	lbu	x11,5(x10)	 x10:0x001010ac x11=0x0000000a PA:0x001010b1 store:0x00000063
          13638	      6815	001000e4	02058663	beq	x11,x0,100110	 x11:0x0000000a  x0:0x00000000
          13642	      6817	001000e8	00b7a023	sw	x11,0(x15)	 x15:0x00020000 x11:0x0000000a PA:0x00020000 store:0x0000000a load:0x00000000
          13646	      6819	001000ec	00654603	lbu	x12,6(x10)	 x10:0x001010ac x12=0x00000000 PA:0x001010b2 store:0x0000006b
          13650	      6821	001000f0	02060063	beq	x12,x0,100110	 x12:0x00000000  x0:0x00000000
          13654	      6823	00100110	00000513	addi	x10,x0,0	  x0:0x00000000 x10=0x00000000
          13658	      6825	00100114	00008067	jalr	x0,0(x1)	  x1:0x00100fc4  x0=0x00000000
          13660	      6826	00100fc4	10500073	wfi	
          17440	      8716	0010001c	5950006f	jal	x0,100db0	  x0=0x00000000
          17444	      8718	00100db0	ea1ff06f	jal	x0,100c50	  x0=0x00000000
          17446	      8719	00100c50	fe010113	addi	x2,x2,-32	  x2:0x00137fe0  x2=0x00137fc0
          17450	      8721	00100c54	00f12423	sw	x15,8(x2)	  x2:0x00137fc0 x15:0x00020000 PA:0x00137fc8 store:0x00020000 load:0x00000a21
          17452	      8722	00100c58	001017b7	lui	x15,0x101	 x15=0x00101000
          17456	      8724	00100c5c	00b12c23	sw	x11,24(x2)	  x2:0x00137fc0 x11:0x0000000a PA:0x00137fd8 store:0x0000000a load:0x00000a21
          17460	      8726	00100c60	01012223	sw	x16,4(x2)	  x2:0x00137fc0 x16:0x00000054 PA:0x00137fc4 store:0x00000054 load:0x00000a21
          17464	      8728	00100c64	0c07a583	lw	x11,192(x15)	 x15:0x00101000 x11=0x000007d0 PA:0x001010c0 store:0x00000000
          17468	      8730	00100c68	0c47a803	lw	x16,196(x15)	 x15:0x00101000 x16=0x00000000 PA:0x001010c4 store:0x00000000
          17472	      8732	00100c6c	00e12623	sw	x14,12(x2)	  x2:0x00137fc0 x14:0x00000069 PA:0x00137fcc store:0x00000069 load:0x00000000
          17474	      8733	00100c70	00030737	lui	x14,0x30	 x14=0x00030000
          17478	      8735	00100c74	00c12a23	sw	x12,20(x2)	  x2:0x00137fc0 x12:0x00000000 PA:0x00137fd4 store:0x00000000 load:0x00000000
          17482	      8737	00100c78	01112023	sw	x17,0(x2)	  x2:0x00137fc0 x17:0x00030000 PA:0x00137fc0 store:0x00030000 load:0x00000000
          17486	      8739	00100c7c	00a12e23	sw	x10,28(x2)	  x2:0x00137fc0 x10:0x00000000 PA:0x00137fdc store:0x00000000 load:0x00000000
          17490	      8741	00100c80	00d12823	sw	x13,16(x2)	  x2:0x00137fc0 x13:0x00000259 PA:0x00137fd0 store:0x00000259 load:0x00000000
          17492	      8742	00100c84	00030637	lui	x12,0x30	 x12=0x00030000
          17494	      8743	00100c88	00470893	addi	x17,x14,4	 x14:0x00030000 x17=0x00030004
          17498	      8745	00100c8c	0008a783	lw	x15,0(x17)	 x17:0x00030004 x15=0x00000000 PA:0x00030004 store:0x00000000
          17502	      8747	00100c90	00062683	lw	x13,0(x12)	 x12:0x00030000 x13=0x00002229 PA:0x00030000 store:0x00000000
          17506	      8749	00100c94	0008a503	lw	x10,0(x17)	 x17:0x00030004 x10=0x00000000 PA:0x00030004 store:0x00000000
          17510	      8751	00100c98	06a78a63	beq	x15,x10,100d0c	 x15:0x00000000 x10:0x00000000
          17514	      8753	00100d0c	00b688b3	add	x17,x13,x11	 x13:0x00002229 x11:0x000007d0 x17=0x000029f9
          17516	      8754	00100d10	00030637	lui	x12,0x30	 x12=0x00030000
          17518	      8755	00100d14	00d8b6b3	sltu	x13,x17,x13	 x17:0x000029f9 x13:0x00002229 x13=0x00000000
          17520	      8756	00100d18	01078833	add	x16,x15,x16	 x15:0x00000000 x16:0x00000000 x16=0x00000000
          17522	      8757	00100d1c	fff00513	addi	x10,x0,-1	  x0:0x00000000 x10=0xffffffff
          17526	      8759	00100d20	00a62423	sw	x10,8(x12)	 x12:0x00030000 x10:0xffffffff PA:0x00030008 store:0xffffffff load:0x00002205
          17528	      8760	00100d24	010687b3	add	x15,x13,x16	 x13:0x00000000 x16:0x00000000 x15=0x00000000
          17530	      8761	00100d28	000305b7	lui	x11,0x30	 x11=0x00030000
          17534	      8763	00100d2c	00f5a623	sw	x15,12(x11)	 x11:0x00030000 x15:0x00000000 PA:0x0003000c store:0x00000000 load:0x00000000
          17538	      8765	00100d30	01162423	sw	x17,8(x12)	 x12:0x00030000 x17:0x000029f9 PA:0x00030008 store:0x000029f9 load:0xffffffff
          17540	      8766	00100d34	001016b7	lui	x13,0x101	 x13=0x00101000
          17544	      8768	00100d38	0c86a703	lw	x14,200(x13)	 x13:0x00101000 x14=0x00000003 PA:0x001010c8 store:0x00000003
          17548	      8770	00100d3c	0cc6a883	lw	x17,204(x13)	 x13:0x00101000 x17=0x00000000 PA:0x001010cc store:0x00030000
          17552	      8772	00100d40	01c12503	lw	x10,28(x2)	  x2:0x00137fc0 x10=0x00000000 PA:0x00137fdc store:0x00000000
          17554	      8773	00100d44	00170593	addi	x11,x14,1	 x14:0x00000003 x11=0x00000004
          17556	      8774	00100d48	00e5b633	sltu	x12,x11,x14	 x11:0x00000004 x14:0x00000003 x12=0x00000000
          17558	      8775	00100d4c	01160833	add	x16,x12,x17	 x12:0x00000000 x17:0x00000000 x16=0x00000000
          17562	      8777	00100d50	0cb6a423	sw	x11,200(x13)	 x13:0x00101000 x11:0x00000004 PA:0x001010c8 store:0x00000004 load:0x00000000
          17566	      8779	00100d54	0d06a623	sw	x16,204(x13)	 x13:0x00101000 x16:0x00000000 PA:0x001010cc store:0x00000000 load:0x00000000
          17570	      8781	00100d58	01812583	lw	x11,24(x2)	  x2:0x00137fc0 x11=0x0000000a PA:0x00137fd8 store:0x00000000
          17574	      8783	00100d5c	01412603	lw	x12,20(x2)	  x2:0x00137fc0 x12=0x00000000 PA:0x00137fd4 store:0x00101000
          17578	      8785	00100d60	01012683	lw	x13,16(x2)	  x2:0x00137fc0 x13=0x00000259 PA:0x00137fd0 store:0x00000000
          17582	      8787	00100d64	00c12703	lw	x14,12(x2)	  x2:0x00137fc0 x14=0x00000069 PA:0x00137fcc store:0x00000000
          17586	      8789	00100d68	00812783	lw	x15,8(x2)	  x2:0x00137fc0 x15=0x00020000 PA:0x00137fc8 store:0x00000003
          17590	      8791	00100d6c	00412803	lw	x16,4(x2)	  x2:0x00137fc0 x16=0x00000054 PA:0x00137fc4 store:0x00000000
          17594	      8793	00100d70	00012883	lw	x17,0(x2)	  x2:0x00137fc0 x17=0x00030000 PA:0x00137fc0 store:0x00000000
          17596	      8794	00100d74	02010113	addi	x2,x2,32	  x2:0x00137fc0  x2=0x00137fe0
          17598	      8795	00100d78	30200073	mret	
          17604	      8798	00100fc8	02049a63	bne	x9,x0,100ffc	  x9:0x00000000  x0:0x00000000
          17606	      8799	00100fcc	028ae863	bltu	x21,x8,100ffc	 x21:0x00000004  x8:0x00000003
          17610	      8801	00100fd0	c71ff0ef	jal	x1,100c40	  x1=0x00100fd4
          17612	      8802	00100c40	001017b7	lui	x15,0x101	 x15=0x00101000
          17616	      8804	00100c44	0c87a503	lw	x10,200(x15)	 x15:0x00101000 x10=0x00000004 PA:0x001010c8 store:0x00000003
          17620	      8806	00100c48	0cc7a583	lw	x11,204(x15)	 x15:0x00101000 x11=0x00000000 PA:0x001010cc store:0x00000000
          17624	      8808	00100c4c	00008067	jalr	x0,0(x1)	  x1:0x00100fd4  x0=0x00000000
          17626	      8809	00100fd4	00040913	addi	x18,x8,0	  x8:0x00000003 x18=0x00000003
          17628	      8810	00100fd8	00050413	addi	x8,x10,0	 x10:0x00000004  x8=0x00000004
          17630	      8811	00100fdc	00048993	addi	x19,x9,0	  x9:0x00000000 x19=0x00000000
